Row.names	Mean_RPKM	SD_RPKM	Chimp_dN	Chimp_dS	Chimp_dN.dS	Mouse_dN	Mouse_dS	Mouse_dN.dS
242	ENSG00000009830.7	6.44699273996575	4.50416756431808	6e-04	0.0169	0.035502959	0.0508	0.3884	0.130792997
243	ENSG00000009844.11	6.30454822861871	1.83683928952183	0	0.0103	0	0.0393	0.5383	0.073007617
244	ENSG00000009950.11	20.5426895909531	17.9931671498386	0.0037	0.0198	0.186868687	0.0936	0.6358	0.147216106
245	ENSG00000009954.6	10.6243891056194	3.4722743838744	0.001	0.008	0.125	0.0424	0.5674	0.074726824
246	ENSG00000010017.9	23.325734395759	8.56258080172502	0	0.0143	0	0.0754	0.3842	0.196251952
248	ENSG00000010072.11	2.37777822475101	1.14540903625167	0.0011	0.0119	0.092436975	0.2095	0.914	0.229212254
249	ENSG00000010165.15	5.43249871231789	1.78755447291664	0.0021	0.0097	0.216494845	0.0545	0.4893	0.111383609
250	ENSG00000010219.9	1.42284703635892	0.38388658531514	0.01	0.0164	0.609756098	0.1452	0.4575	0.317377049
251	ENSG00000010244.12	6.40510007836098	1.95848877081825	0	0.0074	0	0.0046	0.2665	0.017260788
252	ENSG00000010256.6	176.469705945392	48.286048720699	0	0.014	0	0.0656	0.5345	0.122731525
253	ENSG00000010270.9	3.90834277258363	1.06042291254711	0	0.0122	0	0.0225	0.4073	0.055241836
254	ENSG00000010278.7	9.68266805937124	4.95309372399442	0.0019	0.0139	0.136690647	0.0606	0.7533	0.080446037
255	ENSG00000010282.10	87.039126427229	38.8735630814679	0.0058	0.0218	0.266055046	0.0461	0.5458	0.084463173
256	ENSG00000010292.8	2.79696572131889	0.961136710301567	0.0022	0.0059	0.372881356	0.073	0.4599	0.158730159
257	ENSG00000010295.15	5.63242306182551	4.02254654060191	0.0059	0.0033	1.787878788	0.0238	0.7199	0.033060147
258	ENSG00000010310.4	0.0387056991062669	0.0494914314907667	NA	NA	NA	0.1096	0.7813	0.140279022
259	ENSG00000010318.15	1.42158618285212	0.517150957992459	0.0035	0.0106	0.330188679	0.0922	0.3772	0.244432662
260	ENSG00000010319.2	3.55160034354343	2.57666012775302	0.0017	0.023	0.073913043	0.0716	0.6323	0.113237387
261	ENSG00000010322.11	8.86616432167763	4.30249067810048	0.0029	0.0141	0.205673759	0.0555	0.7656	0.072492163
262	ENSG00000010327.6	6.0677754952464	5.39797783969252	0.0043	0.0172	0.25	0.1059	0.7201	0.147062908
263	ENSG00000010361.9	6.65307815712552	2.60901717475242	0	0.009	0	0.075	0.9335	0.080342796
264	ENSG00000010379.11	0.143051422406854	0.179445387869358	0.0015	0.0121	0.123966942	0.0448	0.591	0.075803723
265	ENSG00000010404.13	2.40756354027016	0.609764820515726	NA	NA	NA	0.0801	0.5701	0.140501666
266	ENSG00000010438.12	0.100480558593259	0.288955556039698	NA	NA	NA	0.134	0.7744	0.17303719
268	ENSG00000010610.5	0.51993359006768	0.493885589766534	0.0154	0.0263	0.585551331	0.3773	0.7627	0.494689917
269	ENSG00000010626.10	2.77473444952521	1.32258286329737	0.0025	0.0128	0.1953125	0.1411	0.7819	0.180457859
270	ENSG00000010671.11	0.188012467420032	0.159705660266566	7e-04	0.0102	0.068627451	0.0075	0.4256	0.01762218
271	ENSG00000010704.14	0.321917244176879	0.169420077206406	0	0.0031	0	0.1927	0.8223	0.234342697
272	ENSG00000010803.12	10.6892032102097	1.89581643469595	0	0.0046	0	0.0321	0.2955	0.108629442
273	ENSG00000010810.13	2.13561692445777	1.25635489070865	0	0.0136	0	0.0026	0.3115	0.008346709
274	ENSG00000010818.4	6.202926562276	2.44557827736272	0.0018	0.0083	0.21686747	0.0627	0.5491	0.114186851
275	ENSG00000010932.11	0.0405348667912835	0.113684984926728	0.0038	0.008	0.475	0.0987	0.4373	0.225703179
276	ENSG00000011007.8	9.28567651038946	2.8709613563902	0.0044	0.014	0.314285714	0.0883	0.6211	0.142167123
277	ENSG00000011009.6	11.1835394460101	3.58788548718225	0.0286	0.011	2.6	0.0061	0.2888	0.021121884
278	ENSG00000011021.17	4.31715582664623	2.15987313807948	6e-04	0.016	0.0375	0.0146	0.5021	0.029077873
279	ENSG00000011028.9	2.86170896769956	2.72912277813667	0.0014	0.0303	0.04620462	0.0453	0.6686	0.067753515
280	ENSG00000011083.4	0.0140209721812848	0.030048078792861	0.0213	0.0731	0.291381669	0.0098	0.6045	0.016211745
281	ENSG00000011105.7	3.20233510594035	1.25860935156342	0.002	0.0384	0.052083333	0.0137	0.9281	0.01476134
282	ENSG00000011114.10	2.48890861938166	0.735307951522382	0.0021	0.0043	0.488372093	0.0326	0.3228	0.100991326
283	ENSG00000011132.7	6.6922142095344	2.36716202467734	0.0069	0.0182	0.379120879	0.1545	1.6223	0.09523516
284	ENSG00000011143.12	2.02050823798013	0.79947773910471	0.0034	0.0152	0.223684211	0.0546	0.5459	0.100018318
285	ENSG00000011198.3	3.94238711595535	1.53907433722168	0.0029	0	NA	0.0332	0.5535	0.059981933
287	ENSG00000011243.13	22.6201509043228	9.76655038793578	8e-04	0.0104	0.076923077	0.045	0.4879	0.092232015
288	ENSG00000011258.11	2.05439636513244	0.624547243818004	0	0.0022	0	0.0101	0.3168	0.031881313
289	ENSG00000011260.9	8.8652210318765	3.47999032697557	NA	NA	NA	0.1009	0.4071	0.247850651
290	ENSG00000011275.14	5.58400245211845	1.2550424709729	0.0011	0.0087	0.126436782	0.0623	0.4584	0.135907504
291	ENSG00000011295.11	8.70073554793069	2.71309207483851	0.0012	0.0034	0.352941176	0.0787	0.4496	0.175044484
292	ENSG00000011304.12	11.4896230220795	5.07331373405316	0	0.0336	0	0.0122	1.245	0.009799197
293	ENSG00000011332.15	0.021461878930825	0.0231823588890074	0.0015	0.0128	0.1171875	0.012	0.4492	0.026714159
294	ENSG00000011347.5	0.56539695748063	0.293872078273003	0.0127	0.02	0.635	0.0082	0.5453	0.015037594
295	ENSG00000011376.5	2.46648989389109	0.690856262324415	0.0016	0.0206	0.077669903	0.0727	0.539	0.134879406
296	ENSG00000011405.9	2.40617299551188	0.95461717498471	0.0019	0.0126	0.150793651	0.0475	0.3489	0.136142161
297	ENSG00000011422.7	0.53916548207229	0.43340976888383	0.0923	0.2146	0.430102516	0.2839	1.2075	0.235113872
298	ENSG00000011426.6	0.117001496711313	0.491978881730583	0.0024	0.021	0.114285714	0.1166	0.5402	0.215845983
299	ENSG00000011451.13	5.61489134001177	1.92544676248033	0.0582	0.0944	0.616525424	0.0419	0.5765	0.072679965
300	ENSG00000011454.12	9.95079217955124	2.10948638846023	0	0.0068	0	0.0105	0.4083	0.025716385
301	ENSG00000011465.12	36.5618687751681	25.4012535917966	0	0.0087	0	0.1211	0.6435	0.188189588
302	ENSG00000011478.7	0.6774880538413	0.351844861046623	0.0041	0.0345	0.11884058	0.0895	0.6508	0.137523049
303	ENSG00000011485.10	18.6137388406798	4.67066897690827	9e-04	0.0354	0.025423729	0.0103	0.6131	0.01679987
304	ENSG00000011523.9	3.54430656821229	1.3991532388741	0.0041	0.0039	1.051282051	0.2697	0.4956	0.544188862
305	ENSG00000011566.10	10.1136218575544	2.9146552458695	0.0025	0.0064	0.390625	0.0199	0.512	0.038867188
306	ENSG00000011590.9	0.0413104392089989	0.0454736095591219	0.0067	0.0127	0.527559055	0.2478	0.5807	0.426726365
307	ENSG00000011600.7	3.15535937908084	2.91918962735919	0.0134	0.0202	0.663366337	0.1743	1.2121	0.143800017
308	ENSG00000011638.6	16.2537047402803	12.188985573521	0.0085	0	NA	0.1951	0.5736	0.340132497
309	ENSG00000011677.8	0.00244255370059765	0.0057249697942492	0	0.0161	0	0.0206	0.3503	0.058806737
310	ENSG00000012048.15	0.491999927444687	0.232697619850303	0.0084	0.0041	2.048780488	0.2997	0.4541	0.659986787
311	ENSG00000012061.11	13.2942743445552	6.78847266825782	0.0289	0.0847	0.34120425	0.1052	0.8529	0.123343886
312	ENSG00000012124.10	0.0759032157385115	0.0633017721219859	0.0215	0.025	0.86	0.3066	1.0095	0.30371471
313	ENSG00000012174.7	1.67997396664564	0.558728680370358	9e-04	0.0338	0.026627219	0.013	0.322	0.040372671
314	ENSG00000012211.8	4.76906973872074	1.92509846104592	NA	NA	NA	0.0583	0.6316	0.092305256
315	ENSG00000012223.8	0.383856239273798	0.345791538512579	0.0096	0.0182	0.527472527	0.2016	0.6797	0.296601442
316	ENSG00000012232.4	4.67446623153465	1.3398687841705	5e-04	0.0143	0.034965035	0.0122	0.7098	0.01718794
317	ENSG00000012504.9	0.00305367162461977	0.00655525941143962	0.0305	0.0531	0.574387947	0.0375	0.7254	0.051695616
318	ENSG00000012660.9	2.32134548397951	1.18554440470215	0	0.0192	0	0.0327	0.7331	0.044605102
319	ENSG00000012779.6	0.729593480863543	0.580879152423299	0.0069	0.0394	0.175126904	0.0332	0.7734	0.042927334
320	ENSG00000012817.11	5.75178608319527	5.0848561383941	0.0036	0.0126	0.285714286	0.1102	0.694	0.158789625
321	ENSG00000012822.11	54.0067021613897	24.3009310461568	0.0014	0.0065	0.215384615	0.0561	0.4568	0.122810858
322	ENSG00000012963.9	7.80887287716533	2.35348538530351	0	0.0139	0	0.0721	0.51	0.141372549
323	ENSG00000012983.7	5.25363318310228	1.57752553330929	0.0011	0.0101	0.108910891	0.0195	0.5172	0.037703016
324	ENSG00000013016.10	0.78093176879162	0.91147994878321	8e-04	0.0233	0.034334764	0.0115	0.9795	0.011740684
325	ENSG00000013275.3	44.6232959348102	21.5229401025003	0	0.0137	0	0.0022	0.486	0.004526749
326	ENSG00000013288.4	1.23403118980485	0.680449977631116	NA	NA	NA	0.1395	0.924	0.150974026
327	ENSG00000013293.5	0.00404205950854216	0.0123714313836733	0.0019	0.0119	0.159663866	0.0156	0.4283	0.036423068
328	ENSG00000013297.6	0.344358264849803	0.368106565597261	0.0021	0.0219	0.095890411	0.026	0.8731	0.029778949
329	ENSG00000013306.11	11.7345893438472	4.32527498154892	0.0052	0.0072	0.722222222	0.0589	0.5926	0.099392508
330	ENSG00000013364.14	14.0500228565793	10.0789958299276	0	0.0139	0	0.045	0.696	0.064655172
331	ENSG00000013374.11	10.7214635294537	3.03350094623043	0.0016	0.0189	0.084656085	0.0698	0.8275	0.084350453
332	ENSG00000013375.11	1.7927157962045	0.693401373706716	0.0018	0.0108	0.166666667	0.0765	0.6782	0.112798584
333	ENSG00000013392.6	0.779319428843121	0.289778337148787	0	0.0031	0	0.0367	0.6062	0.060541076
334	ENSG00000013441.11	34.9858099449513	19.9048116815755	0.0026	0.0048	0.541666667	0.0548	0.5065	0.108193485
335	ENSG00000013503.5	1.89171169989331	0.724757764957689	0	0.0061	0	0.0029	0.5606	0.005173029
336	ENSG00000013523.5	3.18057384546413	1.04172109348212	0.0027	0.0136	0.198529412	0.0495	0.3268	0.151468788
337	ENSG00000013561.13	9.24690193686375	3.39573410992047	0.0011	0.0076	0.144736842	0.0449	0.4617	0.097249296
338	ENSG00000013563.9	22.6448985221774	7.02309176354676	NA	NA	NA	0.2237	0.9282	0.241004094
339	ENSG00000013573.12	4.03423402378725	3.15777373433473	0.0093	0.0265	0.350943396	0.2002	0.9317	0.214876033
340	ENSG00000013583.4	4.69881384317265	1.29158924055799	0	0.0053	0	0.0715	0.7116	0.100477797
341	ENSG00000013588.5	0.210023249880692	0.433656873551165	0.0064	0.0149	0.429530201	0.1465	0.87	0.168390805
342	ENSG00000013619.9	1.06400410761667	0.565687778661517	0.1202	0.138	0.871014493	0.2423	0.6272	0.386320153
343	ENSG00000013725.10	0.0584220504485677	0.0554983002352927	0.0066	0.0206	0.32038835	0.1852	0.7291	0.254011795
344	ENSG00000013810.14	0.718665065391119	0.353585761871657	0.0159	0.0373	0.426273458	0.5094	1.6002	0.318335208
345	ENSG00000014123.9	8.45911162731259	2.8154913911872	0.0017	0.0051	0.333333333	0.0491	0.5182	0.094751061
346	ENSG00000014138.4	1.3045841019514	0.46847329213834	9e-04	0.0064	0.140625	0.0954	0.6976	0.136754587
347	ENSG00000014164.6	7.07627916003382	2.18389371712067	0.0085	0.0192	0.442708333	0.1812	0.693	0.261471861
348	ENSG00000014216.11	22.5466305599656	7.14757360114613	0.0029	0.0473	0.061310782	0.0522	0.8853	0.058963063
349	ENSG00000014257.11	0.0380790487180875	0.113914651206774	0.0049	0.0073	0.671232877	0.1203	0.5082	0.236717828
350	ENSG00000014641.13	86.9692121417023	57.2260066441968	0.0027	0.0082	0.329268293	0.0202	0.3952	0.05111336
351	ENSG00000014824.9	6.45900493749352	1.59975735402386	0.0016	0.0151	0.105960265	0.0544	0.467	0.116488223
352	ENSG00000014914.15	1.08659908352203	0.670023259193096	0.0014	0.0079	0.17721519	0.0781	0.4357	0.179251779
353	ENSG00000014919.8	8.36397946712583	2.59415210838452	0	0.0142	0	0.0563	0.4141	0.135957498
354	ENSG00000015133.14	0.40147408246994	0.213549016166306	0.0028	0.0098	0.285714286	0.0881	0.8318	0.105914883
355	ENSG00000015153.10	6.63798561761546	2.36695465327392	0	0	NA	0.0391	0.7614	0.051352771
356	ENSG00000015171.14	16.723545987107	4.27512558074513	0	0.0093	0	0.0102	0.5305	0.019227144
357	ENSG00000015285.6	0.526483679926673	0.333153095863076	NA	NA	NA	0.0674	0.4741	0.1421641
358	ENSG00000015413.5	0.0233472521817528	0.0357309901698027	0.0333	0.0987	0.337386018	0.175	1.0809	0.161902119
359	ENSG00000015475.14	6.89118175506592	3.1689230584866	0	0.0257	0	0.2652	0.749	0.354072096
360	ENSG00000015479.13	24.3748134945714	6.24824877027918	0.0015	0.0045	0.333333333	0.0071	0.2529	0.028074338
361	ENSG00000015520.10	0.076009962357429	0.0998392989338976	0.004	0.0203	0.197044335	0.1387	0.7608	0.182308097
362	ENSG00000015532.5	1.77853680752044	0.644888820796553	0.02	0.0457	0.437636761	0.032	0.5094	0.062819003
364	ENSG00000015592.12	0.0415277104878928	0.0438911031016218	0.0432	0.0842	0.513064133	0.0024	1.0093	0.002377886
365	ENSG00000015676.13	12.1570171411647	2.45503839029896	0.0026	0.0132	0.196969697	0.0855	0.7519	0.11371193
366	ENSG00000016082.10	0.0114104318557047	0.0282316712394651	0	0.0088	0	4e-04	0.3647	0.001096792
367	ENSG00000016391.6	1.48464473971101	0.631263003424724	0.0029	0.0134	0.21641791	0.0959	0.8041	0.119263773
368	ENSG00000016402.8	0.17669706094122	0.15767619197752	0.0027	0.0156	0.173076923	0.2365	0.5503	0.429765582
369	ENSG00000016490.11	0.0173752864053863	0.0753845616809269	0.0052	0.0142	0.366197183	0.1549	0.6901	0.224460223
370	ENSG00000016602.8	0.0299874358328579	0.041177539053606	0.0063	0.0125	0.504	0.1949	0.7474	0.260770672
371	ENSG00000016864.12	4.3268333313077	1.35886392997931	0.0012	0.0122	0.098360656	0.0456	0.3601	0.126631491
372	ENSG00000017260.15	5.54998164953188	1.98030201309685	0.0022	0.0022	1	0.0167	0.4159	0.040153883
373	ENSG00000017373.11	0.0437331720147022	0.0349843990440916	NA	NA	NA	0.0207	0.6561	0.031550069
374	ENSG00000017427.11	1.88367891564619	2.12343887911788	0.0047	0.0191	0.246073298	0.1314	0.6911	0.190131674
375	ENSG00000017483.10	0.1120108421697	0.095433923779708	0.001	0.0142	0.070422535	0.0679	0.4952	0.137116317
376	ENSG00000017621.11	0.381847960259332	0.227005707037517	NA	NA	NA	0.2801	0.6078	0.460842382
377	ENSG00000017797.7	10.2900347044302	3.4489450016205	0.0015	0.0095	0.157894737	0.0378	0.528	0.071590909
378	ENSG00000018189.8	4.26409810005232	1.87917966265712	7e-04	0.0059	0.118644068	0.0369	0.4963	0.074350191
379	ENSG00000018236.10	0.093611227419379	0.104914612266633	5e-04	0.0198	0.025252525	0.0222	0.7658	0.028989292
380	ENSG00000018280.12	1.11955219233452	1.13667025681407	0.0023	0.0088	0.261363636	0.0764	0.9275	0.082371968
381	ENSG00000018408.10	2.79080773079118	1.47041750728057	0	0.0075	0	0.0396	0.4552	0.086994728
382	ENSG00000018510.8	3.69632031973018	1.36307412571707	7e-04	0.011	0.063636364	0.0605	0.3819	0.158418434
383	ENSG00000018610.9	3.65772588987683	1.05527148145889	0.0193	0.0363	0.531680441	0.002	0.434	0.004608295
384	ENSG00000018625.10	303.635267727874	116.556410220133	NA	NA	NA	0.004	0.6139	0.006515719
385	ENSG00000018699.7	3.58559399981831	1.0920243662682	0.0141	0.0295	0.477966102	0.0909	0.5002	0.181727309
387	ENSG00000019102.7	0.50251930886663	0.302427728954707	0.0029	0.0109	0.266055046	0.1078	0.4921	0.219061166
388	ENSG00000019144.12	5.24326470397239	2.03229065935125	0.0014	0.0113	0.123893805	0.0358	0.5798	0.061745429
389	ENSG00000019169.9	0.645509248880972	1.28664053398651	0.0117	0.0237	0.493670886	0.3155	0.753	0.418990704
390	ENSG00000019186.5	0.00539244051188837	0.018266643956323	0.0069	0.0119	0.579831933	0.0982	0.799	0.12290363
391	ENSG00000019485.8	1.22732260012349	0.465431915348382	0.0042	0.0052	0.807692308	0.0553	0.7416	0.074568501
392	ENSG00000019505.3	0.0418543743960516	0.0993086030528467	0.002	0.03	0.066666667	0.0535	0.6059	0.088298399
393	ENSG00000019549.4	1.62410211954699	1.50022829893923	0	0.0067	0	0.021	0.4222	0.04973946
394	ENSG00000019582.10	54.2759273728659	33.8855286865743	0.0017	0.0342	0.049707602	0.1194	0.7544	0.158271474
395	ENSG00000019991.11	0.162190388974755	0.188309101793032	7e-04	0.0015	0.466666667	0.0455	0.4588	0.099171752
396	ENSG00000019995.6	26.4899213158807	14.1892413727017	6e-04	0.0086	0.069767442	0.0032	0.3218	0.009944065
397	ENSG00000020129.11	4.58404245709264	1.85871328281696	0	0.0091	0	0.0091	0.4514	0.020159504
398	ENSG00000020181.13	1.07336954954405	0.761692245583306	0.0022	0.0196	0.112244898	0.0651	0.8166	0.079720794
399	ENSG00000020256.15	0.605075397792944	0.207875581677319	0.0026	0.0161	0.161490683	0.0541	0.9102	0.059437486
400	ENSG00000020426.6	8.34791044578996	2.43400738148003	0	0.0127	0	0.0225	0.7027	0.032019354
401	ENSG00000020577.9	11.9583135266637	5.47915676495736	0.002	0.0139	0.143884892	0.0202	0.3002	0.067288474
402	ENSG00000020633.14	0.138792345664182	0.115192393048539	0	0.0465	0	0.0378	0.9024	0.041888298
403	ENSG00000020922.8	1.62993749047435	0.591483375589083	0.0024	0.0099	0.242424242	0.0589	0.825	0.071393939
404	ENSG00000021300.9	1.30974743206834	0.692426073972077	0.0037	0.0297	0.124579125	0.0348	0.593	0.058684654
405	ENSG00000021355.8	19.5774898706481	49.6068418998359	0.0065	0.0147	0.442176871	0.11	0.6875	0.16
406	ENSG00000021461.12	0.0577825663524658	0.0680156893791454	0.0034	0.0076	0.447368421	0.2175	0.8828	0.24637517
407	ENSG00000021488.8	0.0586657651580957	0.0680442769053508	0.0066	0.0273	0.241758242	0.0733	0.7919	0.092562192
408	ENSG00000021574.7	3.17525293522103	1.28262337777551	0	0.0044	0	0.0398	0.4044	0.098417409
409	ENSG00000021645.13	0.0458516610353146	0.051988904625851	0	0.0124	0	0.0046	0.5253	0.008756901
410	ENSG00000021762.15	2.38569909112398	1.83665548554308	NA	NA	NA	0.0721	1.1474	0.06283772
411	ENSG00000021776.6	1.81245870271394	0.623024179747964	7e-04	0.011	0.063636364	0.0272	0.6192	0.043927649
412	ENSG00000021826.10	0.180987789527361	0.103544793683615	0.0044	0.0169	0.26035503	0.024	0.4641	0.051712993
413	ENSG00000021852.8	0.00640951455354171	0.0207311377398602	0.0052	0.0135	0.385185185	0.1538	0.6674	0.230446509
415	ENSG00000022277.8	25.9450554692468	5.57394058874481	0.003	0.0206	0.145631068	0.0601	0.7633	0.078737063
416	ENSG00000022355.10	0.00707563757517397	0.0125932600890714	0	0.0221	0	0.0061	0.3962	0.015396265
417	ENSG00000022556.11	0.0113335622940213	0.0147839807635187	0.0064	0.0284	0.225352113	0.4994	1.1782	0.423866916
418	ENSG00000022567.5	1.40147174607183	0.833227145919027	0.0244	0.118	0.206779661	0.084	1.0239	0.082039262
419	ENSG00000022840.11	76.4805302996968	18.2164630981605	0.0017	0.0067	0.253731343	0.037	0.2693	0.137393242
420	ENSG00000022976.11	2.73711485987486	0.825067737025485	0.0159	0.0174	0.913793103	0.3918	0.638	0.614106583
421	ENSG00000023041.7	5.53681065426316	1.69022733158428	0	0.0167	0	0.0361	0.4456	0.081014363
422	ENSG00000023171.10	0.633241174205445	0.745493175691808	0.0118	0.0266	0.443609023	0.0165	0.5229	0.031554791
423	ENSG00000023191.12	18.1552837083506	6.39578931083702	0.0063	0.0345	0.182608696	0.1502	0.9873	0.152132077
424	ENSG00000023228.9	23.675326203191	8.94928963551362	0.0019	0.018	0.105555556	0.028	0.3615	0.077455048
425	ENSG00000023287.8	14.5565427624902	6.69243222396375	0.002	0.0076	0.263157895	0.0531	0.4309	0.123230448
426	ENSG00000023318.7	4.88132416758426	1.64777839129876	0	0.0027	0	0.0326	0.4399	0.074107752
427	ENSG00000023330.10	26.5921288601188	10.787560882079	0	0.0137	0	0.0417	0.5015	0.083150548
428	ENSG00000023445.9	0.791330004188904	0.58600130612102	0.0045	0.0227	0.198237885	0.1505	0.8217	0.18315687
429	ENSG00000023516.7	2.49520092634268	1.07223092095482	0.0058	0.0074	0.783783784	0.1587	0.5121	0.30990041
430	ENSG00000023572.4	6.04007638720579	2.88558327707329	0.0027	0.0163	0.165644172	0.2411	1.1464	0.210310537
431	ENSG00000023608.4	1.24475110788331	0.535755615158694	0.0042	0.0079	0.53164557	0.1343	0.711	0.188888889
432	ENSG00000023697.8	4.84360950658488	1.47077165271061	0.0046	0.0145	0.317241379	0.0398	0.648	0.061419753
433	ENSG00000023734.6	60.5591561206551	15.8421905965409	0	0.0145	0	0.0105	0.4871	0.021556149
434	ENSG00000023839.6	0.441206341046234	0.455868957412458	NA	NA	NA	0.1347	0.5548	0.242790195
435	ENSG00000023892.9	0.389923449908925	0.291086756116238	0.002	0.0111	0.18018018	0.0369	0.7965	0.046327684
436	ENSG00000023902.9	7.90643758108449	4.74913819179358	0.0023	0.009	0.255555556	0.0518	0.4874	0.106278211
437	ENSG00000023909.5	5.86972600942434	3.41348309426881	0	0.0111	0	0.0199	0.3129	0.063598594
438	ENSG00000024048.6	7.96366511278374	2.01105689852352	0.0073	0.0272	0.268382353	0.0558	0.6803	0.082022637
439	ENSG00000024422.7	12.7838993116867	5.87227334755468	0.0014	0.0347	0.040345821	0.0149	1.561	0.009545163
440	ENSG00000024526.12	0.0165751567056273	0.0199904331384682	0.0021	0	NA	0.0868	0.4027	0.215545071
441	ENSG00000024862.12	4.88577945010607	1.82274006629287	0.0053	0.012	0.441666667	0.0347	0.73	0.047534247
